,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities,not_a_superhost,superhost
8010,33086.0,3,1.0,1.0,46.0,2,18,1,0,0,0,1,0,1.0,17.0,0,1
8011,48959.0,2,1.0,1.0,29.0,5,5,1,0,0,0,1,0,1.0,17.0,0,1
8012,165084.0,4,1.0,2.0,59.0,1,25,1,0,0,0,1,0,1.0,17.0,1,0
8013,80939.0,6,2.0,3.0,127.0,1,2,1,0,0,0,1,0,2.0,19.0,0,1
8014,23411.0,4,2.0,3.0,41.0,2,1,1,0,0,0,1,0,2.0,12.0,1,0
8015,25392.0,2,1.0,0.0,38.0,10,0,1,0,0,0,1,0,1.0,18.0,0,1
8016,38531.0,2,1.0,1.0,26.0,1,55,1,0,0,0,1,0,1.0,16.0,0,1
8017,165084.0,4,2.0,3.0,70.0,3,23,1,0,0,0,1,0,2.0,17.0,0,1
8018,165084.0,4,2.0,2.0,88.0,2,0,1,0,0,0,1,0,2.0,11.0,1,0
8020,23411.0,4,1.0,0.0,44.0,1,0,1,0,0,0,1,0,1.0,9.0,1,0
8021,5894.0,4,2.0,3.0,50.0,1,0,1,0,0,0,1,0,1.0,17.0,0,1
8022,25392.0,4,2.0,2.0,43.0,3,21,1,0,0,0,1,0,1.5,13.0,1,0
8023,32190.0,2,1.0,1.0,86.0,2,21,1,0,0,0,1,0,1.0,18.0,0,1
8024,22164.0,4,2.0,2.0,40.0,2,0,1,0,0,0,1,0,1.0,12.0,1,0
8025,4509.0,2,1.0,1.0,60.0,2,5,1,0,0,0,1,0,1.0,19.0,1,0
8026,165084.0,2,1.0,1.0,45.0,1,4,1,0,0,0,1,0,1.0,13.0,1,0
8027,25392.0,4,2.0,2.0,180.0,3,0,1,0,0,0,1,0,2.0,13.0,1,0
8028,48959.0,4,1.0,2.0,50.0,2,10,1,0,0,0,1,0,1.0,14.0,1,0
8029,10552.0,4,2.0,3.0,54.0,1,13,1,0,0,0,1,0,1.5,12.0,0,1
8030,12424.0,3,1.0,2.0,63.0,2,9,1,0,0,0,1,0,1.0,17.0,1,0
8031,12424.0,2,1.0,1.0,60.0,2,6,1,0,0,0,1,0,1.0,17.0,1,0
8032,165084.0,2,1.0,1.0,38.0,1,0,1,0,0,0,1,0,1.0,16.0,1,0
8033,1918.0,4,1.0,2.0,18.0,30,2,0,0,1,0,0,1,1.5,13.0,1,0
8034,38531.0,6,2.0,2.0,83.0,2,12,1,0,0,0,1,0,3.0,19.0,0,1
8035,2457.0,3,1.0,1.0,39.0,2,12,1,0,0,0,1,0,1.0,17.0,0,1
8036,8220.0,3,2.0,0.0,25.0,2,0,1,0,0,0,1,0,1.0,16.0,1,0
8037,24405.0,2,1.0,1.0,34.0,2,14,1,0,0,0,1,0,1.0,9.0,1,0
8038,28598.0,12,4.0,6.0,193.0,2,5,1,0,0,0,1,0,2.0,14.0,0,1
8039,24405.0,2,1.0,1.0,34.0,2,8,1,0,0,0,1,0,1.0,9.0,1,0
8040,24405.0,2,1.0,1.0,29.0,2,5,1,0,0,0,1,0,1.0,9.0,1,0
8041,5894.0,4,1.0,2.0,30.0,4,1,1,0,0,0,1,0,1.0,18.0,1,0
8042,22164.0,11,2.0,9.0,75.0,2,0,1,0,0,0,1,0,1.0,16.0,0,1
8043,10552.0,3,1.0,0.0,55.0,1,0,1,0,0,0,1,0,1.0,20.0,1,0
8044,68915.0,6,2.0,2.0,186.0,1,0,0,0,1,0,1,0,2.0,17.0,1,0
8045,80939.0,3,1.0,1.0,40.0,2,43,1,0,0,0,1,0,1.0,14.0,1,0
8046,38531.0,3,2.0,4.0,40.0,3,10,1,0,0,0,1,0,1.0,16.0,0,1
8047,38531.0,14,4.0,5.0,193.0,2,3,1,0,0,0,1,0,2.0,16.0,0,1
8048,23411.0,2,1.0,1.0,54.0,1,10,1,0,0,0,1,0,1.0,17.0,1,0
8049,22164.0,4,1.0,3.0,100.0,2,2,1,0,0,0,1,0,1.0,19.0,1,0
8050,25392.0,5,2.0,7.0,60.0,1,28,1,0,0,0,1,0,2.5,18.0,0,1
8051,165084.0,2,1.0,1.0,100.0,1,0,1,0,0,0,1,0,1.0,9.0,1,0
8052,33086.0,2,1.0,1.0,150.0,2,0,1,0,0,0,1,0,1.0,10.0,1,0
8053,33086.0,2,1.0,1.0,80.0,2,0,1,0,0,0,1,0,1.0,9.0,1,0
8054,25345.0,4,1.0,1.0,71.0,1,44,1,0,0,0,1,0,1.0,9.0,1,0
8055,25345.0,3,1.0,2.0,59.0,1,24,1,0,0,0,1,0,1.0,8.0,1,0
8056,165084.0,7,2.0,5.0,93.0,1,2,1,0,0,0,1,0,1.5,9.0,1,0
8057,68915.0,4,2.0,3.0,107.0,2,19,1,0,0,0,1,0,1.0,15.0,0,1
8058,80939.0,2,1.0,2.0,29.0,1,7,0,0,1,0,0,1,1.0,17.0,0,1
8059,80939.0,2,1.0,2.0,30.0,1,4,0,0,1,0,0,1,1.0,17.0,0,1
8060,80939.0,2,1.0,2.0,28.0,1,5,0,0,1,0,0,1,1.0,18.0,0,1
8061,80939.0,3,2.0,3.0,50.0,1,4,1,0,0,0,1,0,1.0,15.0,0,1
8062,80939.0,2,1.0,1.0,44.0,1,14,1,0,0,0,1,0,1.0,15.0,0,1
8063,165084.0,5,2.0,2.0,80.0,2,17,1,0,0,0,1,0,1.0,13.0,1,0
8064,23411.0,2,1.0,1.0,40.0,5,0,1,0,0,0,1,0,1.0,12.0,1,0
8065,5541.0,2,1.0,1.0,32.0,2,8,1,0,0,0,1,0,1.0,18.0,0,1
8066,28598.0,4,1.0,1.0,48.0,2,8,1,0,0,0,1,0,1.5,19.0,0,1
8067,10257.0,8,4.0,4.0,90.0,2,0,1,0,0,0,1,0,2.0,11.0,1,0
8068,8220.0,4,1.0,4.0,30.0,2,16,1,0,0,0,1,0,1.0,16.0,0,1
8069,38531.0,6,2.0,3.0,71.0,2,1,1,0,0,0,1,0,1.0,14.0,0,1
8070,23411.0,2,1.0,1.0,30.0,2,3,1,0,0,0,1,0,1.0,12.0,0,1
8071,28598.0,2,1.0,1.0,74.0,2,21,1,0,0,0,1,0,1.0,17.0,0,1
8072,68915.0,4,1.0,1.0,161.0,2,57,1,0,0,0,1,0,1.0,17.0,0,1
8073,24405.0,3,1.0,1.0,90.0,1,2,1,0,0,0,1,0,1.0,17.0,1,0
8074,32190.0,2,1.0,2.0,196.0,1,0,0,0,1,0,1,0,1.0,14.0,1,0
8075,32190.0,2,1.0,2.0,215.0,1,0,0,0,1,0,1,0,1.0,15.0,1,0
8076,32190.0,2,1.0,1.0,233.0,1,0,0,0,1,0,1,0,1.0,15.0,1,0
8077,32190.0,3,1.0,1.0,681.0,1,0,0,0,1,0,1,0,1.0,15.0,1,0
8078,32190.0,5,2.0,3.0,439.0,1,0,0,0,1,0,1,0,2.0,15.0,1,0
8079,32190.0,3,1.0,3.0,251.0,1,0,0,0,1,0,1,0,1.0,15.0,1,0
8080,10257.0,7,2.0,5.0,45.0,3,0,1,0,0,0,1,0,1.5,14.0,1,0
8081,15856.0,4,1.0,2.0,44.0,1,0,1,0,0,0,1,0,1.0,13.0,1,0
8082,5541.0,1,1.0,1.0,28.0,5,3,0,0,1,0,1,0,1.0,17.0,1,0
8083,25345.0,2,1.0,1.0,48.0,1,65,1,0,0,0,1,0,1.0,17.0,0,1
8084,80939.0,4,1.0,1.0,250.0,1,1,1,0,0,0,1,0,1.0,11.0,1,0
8085,68915.0,6,2.0,2.0,84.0,1,1,1,0,0,0,1,0,1.0,19.0,1,0
8086,80939.0,5,2.0,2.0,87.0,1,0,1,0,0,0,1,0,1.0,19.0,1,0
8087,33086.0,5,2.0,0.0,83.0,1,1,1,0,0,0,1,0,1.0,19.0,1,0
8088,80939.0,3,1.0,0.0,49.0,1,2,1,0,0,0,1,0,1.5,19.0,1,0
8089,68915.0,2,1.0,1.0,52.0,1,3,1,0,0,0,1,0,1.0,19.0,1,0
8090,22164.0,2,1.0,1.0,320.0,1,11,1,0,0,0,1,0,1.0,16.0,1,0
8091,10103.0,4,1.0,3.0,30.0,30,14,1,0,0,0,1,0,1.5,18.0,0,1
8092,32190.0,6,3.0,3.0,148.0,3,0,1,0,0,0,1,0,2.0,19.0,1,0
8093,48959.0,1,1.0,1.0,10.0,31,1,0,0,1,0,0,1,1.0,14.0,1,0
8094,10103.0,4,2.0,2.0,199.0,3,3,1,0,0,0,1,0,1.0,19.0,0,1
8095,8622.0,4,1.0,3.0,23.0,3,3,1,0,0,0,1,0,1.0,17.0,1,0
8096,68915.0,2,1.0,1.0,32.0,1,21,1,0,0,0,1,0,1.0,11.0,1,0
8097,38531.0,6,2.0,3.0,78.0,2,3,1,0,0,0,1,0,1.0,14.0,0,1
8098,12424.0,6,2.0,3.0,87.0,2,10,1,0,0,0,1,0,1.0,15.0,0,1
8099,680.0,2,1.0,1.0,25.0,1,8,1,0,0,0,1,0,1.0,17.0,0,1
8100,68915.0,4,1.0,1.0,46.0,2,1,1,0,0,0,1,0,1.5,14.0,0,1
8101,16742.0,6,2.0,3.0,75.0,2,23,1,0,0,0,1,0,1.0,16.0,0,1
8102,22164.0,5,2.0,2.0,147.0,1,33,1,0,0,0,1,0,2.0,14.0,0,1
8103,165084.0,4,2.0,2.0,100.0,5,0,0,0,1,0,1,0,1.0,18.0,1,0
8104,165084.0,2,1.0,1.0,100.0,5,0,0,0,1,0,1,0,1.0,8.0,1,0
8105,68915.0,2,1.0,1.0,84.0,1,2,1,0,0,0,1,0,1.0,17.0,0,1
8106,68915.0,2,1.0,1.0,85.0,1,4,1,0,0,0,1,0,1.0,17.0,0,1
8107,80939.0,2,1.0,1.0,77.0,1,2,1,0,0,0,1,0,1.0,18.0,0,1
8108,80939.0,2,1.0,1.0,31.0,2,8,1,0,0,0,1,0,1.0,14.0,1,0
8109,68915.0,4,1.0,4.0,87.0,1,0,1,0,0,0,1,0,1.0,18.0,0,1
8110,2995.0,2,1.0,1.0,50.0,3,5,1,0,0,0,1,0,1.0,11.0,1,0
8111,32190.0,4,2.0,2.0,126.0,1,12,1,0,0,0,1,0,2.0,14.0,0,1
8112,68915.0,4,2.0,2.0,81.0,1,16,1,0,0,0,1,0,1.0,15.0,1,0
8113,165084.0,2,1.0,1.0,14.0,1,18,1,0,0,0,1,0,1.0,18.0,0,1
8114,80939.0,6,2.0,3.0,44.0,1,15,1,0,0,0,1,0,1.0,18.0,1,0
8115,80939.0,4,1.0,3.0,43.0,1,13,1,0,0,0,1,0,1.5,16.0,0,1
8116,6160.0,3,1.0,2.0,106.0,1,38,1,0,0,0,1,0,1.0,20.0,1,0
8117,165084.0,4,1.0,2.0,47.0,1,40,1,0,0,0,1,0,1.0,15.0,1,0
8118,68915.0,2,1.0,1.0,36.0,1,17,1,0,0,0,1,0,1.0,9.0,1,0
8119,25392.0,5,2.0,3.0,75.0,1,0,1,0,0,0,1,0,2.0,15.0,1,0
8120,23411.0,6,2.0,2.0,60.0,1,5,1,0,0,0,1,0,1.5,18.0,1,0
8121,165084.0,2,1.0,1.0,100.0,1,0,1,0,0,0,1,0,1.0,9.0,1,0
8122,80939.0,4,2.0,2.0,35.0,2,6,1,0,0,0,1,0,1.0,14.0,1,0
8123,48959.0,6,2.0,5.0,86.0,1,0,1,0,0,0,1,0,1.0,13.0,1,0
8124,25392.0,3,1.0,2.0,27.0,2,0,1,0,0,0,1,0,1.0,13.0,1,0
8125,165084.0,6,3.0,3.0,200.0,3,0,1,0,0,0,1,0,2.0,14.0,1,0
8126,48959.0,2,1.0,1.0,21.0,4,9,1,0,0,0,1,0,1.0,7.0,0,1
8128,165084.0,4,1.0,2.0,89.0,1,0,1,0,0,0,1,0,1.0,16.0,0,1
8129,165084.0,4,1.0,2.0,99.0,1,7,1,0,0,0,1,0,1.0,17.0,0,1
8130,165084.0,4,1.0,2.0,89.0,1,1,1,0,0,0,1,0,1.0,16.0,0,1
8131,80939.0,4,2.0,3.0,60.0,3,4,1,0,0,0,1,0,1.0,16.0,1,0
8132,165084.0,4,1.0,2.0,107.0,1,0,1,0,0,0,1,0,1.0,11.0,0,1
8133,10552.0,2,1.0,2.0,48.0,2,5,1,0,0,0,1,0,1.0,15.0,0,1
8134,15856.0,2,1.0,1.0,30.0,1,5,1,0,0,0,1,0,1.0,9.0,1,0
8135,15856.0,3,1.0,2.0,25.0,15,0,1,0,0,0,1,0,1.0,17.0,0,1
8136,165084.0,4,1.0,2.0,107.0,1,0,1,0,0,0,1,0,1.0,15.0,0,1
8137,38531.0,4,1.0,2.0,30.0,2,9,1,0,0,0,1,0,1.0,17.0,0,1
8138,23411.0,4,1.0,2.0,35.0,2,13,1,0,0,0,1,0,1.0,18.0,0,1
8139,165084.0,4,1.0,2.0,107.0,1,3,1,0,0,0,1,0,1.0,14.0,0,1
8140,165084.0,2,1.0,1.0,107.0,1,1,1,0,0,0,1,0,1.0,14.0,0,1
8141,48959.0,2,1.0,1.0,28.0,2,8,1,0,0,0,1,0,1.0,18.0,1,0
8142,16742.0,2,1.0,1.0,38.0,1,37,1,0,0,0,1,0,1.0,12.0,0,1
8143,16742.0,2,1.0,1.0,29.0,1,29,1,0,0,0,1,0,1.0,11.0,0,1
8144,16742.0,4,1.0,2.0,38.0,1,32,1,0,0,0,1,0,1.0,8.0,0,1
8145,16742.0,4,1.0,0.0,38.0,1,23,1,0,0,0,1,0,1.0,11.0,0,1
8146,16742.0,4,1.0,2.0,38.0,1,47,1,0,0,0,1,0,1.0,8.0,0,1
8147,16742.0,2,1.0,1.0,39.0,1,25,1,0,0,0,1,0,1.0,13.0,0,1
8148,68915.0,3,1.0,2.0,54.0,1,79,1,0,0,0,1,0,1.0,17.0,0,1
8149,68915.0,5,2.0,2.0,48.0,2,25,1,0,0,0,1,0,1.0,16.0,1,0
8150,80939.0,2,1.0,1.0,16.0,1,23,0,0,1,0,0,1,1.0,12.0,0,1
8151,2011.0,4,2.0,3.0,62.0,1,50,1,0,0,0,1,0,1.0,17.0,0,1
8152,38531.0,2,1.0,1.0,29.0,2,22,1,0,0,0,1,0,1.0,9.0,1,0
8153,68915.0,6,2.0,4.0,100.0,2,0,1,0,0,0,1,0,1.0,17.0,0,1
8154,48959.0,6,2.0,3.0,30.0,14,3,1,0,0,0,1,0,1.0,11.0,1,0
8155,165084.0,2,1.0,1.0,107.0,1,6,1,0,0,0,1,0,1.0,14.0,0,1
8156,165084.0,2,1.0,1.0,107.0,1,1,1,0,0,0,1,0,1.0,14.0,0,1
8157,165084.0,4,1.0,2.0,119.0,1,2,1,0,0,0,1,0,1.0,14.0,0,1
8158,165084.0,4,1.0,2.0,119.0,1,1,1,0,0,0,1,0,1.0,14.0,0,1
8159,38531.0,5,2.0,3.0,70.0,3,0,1,0,0,0,1,0,1.5,7.0,1,0
8160,165084.0,4,1.0,2.0,110.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8161,165084.0,4,1.0,2.0,111.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8162,165084.0,4,1.0,2.0,111.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8163,2457.0,4,2.0,2.0,126.0,7,5,1,0,0,0,1,0,1.0,20.0,0,1
8164,165084.0,4,1.0,2.0,111.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8165,165084.0,4,1.0,2.0,110.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8166,165084.0,4,1.0,2.0,111.0,1,0,1,0,0,0,1,0,1.0,14.0,0,1
8167,22164.0,3,1.0,2.0,50.0,1,17,1,0,0,0,1,0,1.0,12.0,1,0
8168,165084.0,4,1.0,1.0,49.0,1,7,1,0,0,0,1,0,1.0,13.0,1,0
8169,25392.0,2,1.0,1.0,42.0,5,2,1,0,0,0,1,0,1.0,14.0,1,0
8170,25392.0,2,1.0,0.0,32.0,2,2,1,0,0,0,1,0,1.0,13.0,1,0
8171,10552.0,2,1.0,1.0,55.0,2,9,1,0,0,0,1,0,1.0,18.0,0,1
8172,80939.0,3,1.0,2.0,26.0,2,11,1,0,0,0,1,0,1.0,18.0,1,0
8173,15856.0,4,1.0,1.0,30.0,1,7,1,0,0,0,1,0,1.5,18.0,1,0
8174,10257.0,2,1.0,1.0,40.0,2,16,1,0,0,0,1,0,1.0,14.0,0,1
8175,80939.0,7,4.0,4.0,71.0,1,4,1,0,0,0,1,0,1.5,19.0,0,1
8176,48959.0,3,1.0,1.0,69.0,6,5,1,0,0,0,1,0,1.0,19.0,1,0
8177,38531.0,7,2.0,5.0,50.0,2,1,0,0,1,0,1,0,1.0,14.0,0,1
8178,165084.0,6,2.0,3.0,96.0,1,27,1,0,0,0,1,0,1.5,9.0,1,0
8179,22164.0,4,1.0,2.0,73.0,1,32,1,0,0,0,1,0,1.0,16.0,1,0
8180,68915.0,2,1.0,1.0,99.0,1,46,1,0,0,0,1,0,1.0,19.0,1,0
8181,165084.0,4,1.0,0.0,80.0,2,0,1,0,0,0,1,0,1.5,15.0,1,0
8182,165084.0,2,1.0,0.0,65.0,2,0,1,0,0,0,1,0,1.0,16.0,1,0
8183,165084.0,2,1.0,0.0,70.0,2,2,1,0,0,0,1,0,1.5,16.0,1,0
8184,16742.0,4,2.0,3.0,55.0,1,0,1,0,0,0,1,0,1.0,12.0,1,0
8185,12424.0,6,3.0,4.0,79.0,1,0,1,0,0,0,1,0,1.5,20.0,1,0
8186,165084.0,2,1.0,0.0,66.0,2,22,1,0,0,0,1,0,1.5,15.0,0,1
8187,10552.0,4,1.0,0.0,44.0,2,2,1,0,0,0,1,0,1.0,11.0,0,1
8188,48959.0,4,1.0,0.0,44.0,2,1,1,0,0,0,1,0,1.5,17.0,0,1
8189,8622.0,3,1.0,2.0,34.0,1,14,1,0,0,0,1,0,1.0,15.0,1,0
8190,38531.0,6,2.0,3.0,88.0,2,2,1,0,0,0,1,0,1.0,13.0,0,1
8191,68915.0,3,1.0,2.0,57.0,1,79,1,0,0,0,1,0,1.0,19.0,0,1
8192,25392.0,4,1.0,2.0,42.0,1,45,1,0,0,0,1,0,1.0,17.0,0,1
8193,48959.0,4,1.0,0.0,45.0,2,5,1,0,0,0,1,0,1.0,13.0,0,1
8194,28598.0,16,6.0,13.0,300.0,2,7,1,0,0,0,1,0,3.0,14.0,0,1
8195,5894.0,2,1.0,1.0,24.0,1,2,1,0,0,0,1,0,1.0,13.0,0,1
8196,33086.0,2,1.0,1.0,126.0,2,11,1,0,0,0,1,0,1.0,12.0,0,1
8197,334.0,4,1.0,2.0,36.0,5,4,1,0,0,0,1,0,1.0,15.0,1,0
8198,68915.0,4,1.0,3.0,65.0,2,1,1,0,0,0,1,0,1.0,17.0,1,0
8199,25392.0,4,2.0,2.0,63.0,5,4,1,0,0,0,1,0,1.5,13.0,0,1
8200,4603.0,4,1.0,2.0,36.0,2,9,1,0,0,0,1,0,1.0,12.0,0,1
8201,33086.0,10,3.0,0.0,413.0,2,0,1,0,0,0,1,0,3.0,14.0,1,0
8202,68915.0,3,1.0,2.0,54.0,2,34,1,0,0,0,1,0,1.0,14.0,0,1
8203,15856.0,6,3.0,6.0,129.0,6,2,1,0,0,0,1,0,2.0,19.0,0,1
8206,24405.0,1,1.0,1.0,20.0,2,5,1,0,0,0,1,0,1.5,15.0,1,0
8207,38531.0,2,1.0,1.0,45.0,2,8,1,0,0,0,1,0,1.0,14.0,1,0
8208,165084.0,4,1.0,4.0,54.0,2,10,1,0,0,0,1,0,1.0,16.0,0,1
8209,23411.0,2,1.0,1.0,45.0,2,16,1,0,0,0,1,0,1.0,18.0,0,1
8210,165084.0,4,1.0,1.0,87.0,2,13,1,0,0,0,1,0,1.0,20.0,0,1
8211,165084.0,4,1.0,1.0,99.0,2,0,1,0,0,0,1,0,2.0,16.0,0,1
8212,33086.0,4,1.0,1.0,78.0,1,44,1,0,0,0,1,0,1.0,16.0,0,1
8213,33086.0,4,1.0,3.0,72.0,2,0,1,0,0,0,1,0,1.0,19.0,0,1
8214,68915.0,4,1.0,4.0,56.0,2,7,1,0,0,0,1,0,1.0,16.0,0,1
8215,12424.0,4,1.0,4.0,58.0,2,4,1,0,0,0,1,0,1.0,15.0,0,1
8216,23411.0,8,2.0,6.0,63.0,2,3,1,0,0,0,1,0,2.0,20.0,0,1
8217,68915.0,8,2.0,2.0,90.0,2,1,1,0,0,0,1,0,2.0,18.0,0,1
8218,10257.0,4,2.0,3.0,39.0,2,1,1,0,0,0,1,0,1.0,7.0,1,0
8219,68915.0,5,1.0,0.0,76.0,1,3,1,0,0,0,1,0,1.5,12.0,0,1
8220,68915.0,6,2.0,3.0,76.0,2,16,1,0,0,0,1,0,2.0,17.0,0,1
8221,25392.0,2,1.0,1.0,30.0,1,7,1,0,0,0,1,0,1.0,20.0,1,0
8222,32190.0,3,1.0,2.0,40.0,3,0,1,0,0,0,1,0,1.5,10.0,1,0
8223,25345.0,2,1.0,2.0,39.0,2,5,1,0,0,0,1,0,1.0,19.0,0,1
8224,33086.0,2,1.0,1.0,65.0,2,21,1,0,0,0,1,0,1.0,11.0,0,1
8225,8220.0,2,1.0,1.0,40.0,3,0,1,0,0,0,1,0,1.0,9.0,1,0
8226,38531.0,4,1.0,3.0,100.0,1,0,1,0,0,0,1,0,1.0,11.0,1,0
8227,48959.0,2,1.0,1.0,46.0,1,2,1,0,0,0,1,0,1.0,15.0,1,0
8228,10552.0,2,1.0,1.0,73.0,3,7,1,0,0,0,1,0,1.0,18.0,1,0
8229,48959.0,2,1.0,1.0,46.0,1,11,1,0,0,0,1,0,1.0,15.0,1,0
8230,48959.0,2,1.0,1.0,46.0,1,25,1,0,0,0,1,0,1.0,15.0,1,0
8231,38531.0,4,1.0,2.0,34.0,1,39,1,0,0,0,1,0,1.0,16.0,0,1
8232,48959.0,2,1.0,1.0,46.0,1,8,1,0,0,0,1,0,1.0,15.0,1,0
8233,48959.0,2,1.0,1.0,204.0,1,0,0,0,1,0,1,0,1.0,13.0,1,0
8234,48959.0,2,1.0,1.0,46.0,1,45,1,0,0,0,1,0,1.0,15.0,1,0
8235,48959.0,2,1.0,1.0,46.0,1,18,1,0,0,0,1,0,1.0,15.0,1,0
8236,68915.0,10,3.0,5.0,214.0,2,4,1,0,0,0,1,0,2.5,14.0,1,0
8237,48959.0,2,1.0,1.0,46.0,1,23,1,0,0,0,1,0,1.0,15.0,1,0
8238,48959.0,2,1.0,1.0,46.0,1,10,1,0,0,0,1,0,1.0,15.0,1,0
8239,48959.0,2,1.0,1.0,46.0,1,30,1,0,0,0,1,0,1.0,17.0,1,0
8240,8622.0,3,1.0,2.0,42.0,1,5,1,0,0,0,1,0,0.5,14.0,1,0
8241,48959.0,2,1.0,1.0,46.0,1,7,1,0,0,0,1,0,1.0,17.0,1,0
8242,48959.0,4,1.0,2.0,33.0,1,7,1,0,0,0,1,0,1.5,19.0,1,0
8243,165084.0,2,1.0,0.0,50.0,1,4,1,0,0,0,1,0,1.0,13.0,1,0
8244,48959.0,2,1.0,1.0,46.0,1,8,1,0,0,0,1,0,1.0,17.0,1,0
8245,48959.0,2,1.0,1.0,46.0,1,11,1,0,0,0,1,0,1.0,17.0,1,0
8246,48959.0,2,1.0,1.0,46.0,1,19,1,0,0,0,1,0,1.0,17.0,1,0
8247,48959.0,2,1.0,1.0,46.0,1,1,1,0,0,0,1,0,1.0,17.0,1,0
8248,165084.0,2,1.0,1.0,74.0,1,35,1,0,0,0,1,0,1.0,12.0,0,1
8249,48959.0,2,1.0,1.0,46.0,1,31,1,0,0,0,1,0,1.0,17.0,1,0
8250,48959.0,2,1.0,1.0,46.0,1,34,1,0,0,0,1,0,1.0,17.0,1,0
8251,48959.0,4,1.0,2.0,60.0,1,20,1,0,0,0,1,0,1.0,17.0,1,0
8252,32190.0,2,1.0,1.0,204.0,1,0,0,0,1,0,1,0,1.0,12.0,1,0
8253,48959.0,4,1.0,2.0,60.0,1,26,1,0,0,0,1,0,1.0,17.0,1,0
8254,48959.0,4,1.0,2.0,313.0,1,0,0,0,1,0,1,0,2.0,13.0,1,0
8255,32190.0,4,1.0,2.0,313.0,1,0,0,0,1,0,1,0,2.0,13.0,1,0
8256,48959.0,4,1.0,2.0,361.0,1,0,0,0,1,0,1,0,2.0,13.0,1,0
8257,165084.0,4,1.0,2.0,359.0,1,0,0,0,1,0,1,0,2.0,13.0,1,0
8258,48959.0,4,1.0,2.0,57.0,1,6,1,0,0,0,1,0,1.0,17.0,1,0
8259,48959.0,6,2.0,2.0,42.0,2,5,1,0,0,0,1,0,1.5,19.0,0,1
8260,165084.0,5,2.0,2.0,120.0,1,5,1,0,0,0,1,0,1.0,15.0,1,0
8261,38531.0,2,1.0,1.0,128.0,1,0,1,0,0,0,1,0,1.0,6.0,1,0
8262,6160.0,7,3.0,6.0,70.0,2,1,1,0,0,0,1,0,2.0,16.0,1,0
8263,33086.0,2,1.0,1.0,28.0,1,21,1,0,0,0,1,0,1.0,16.0,0,1
8264,68915.0,6,2.0,4.0,58.0,1,1,1,0,0,0,1,0,1.0,19.0,1,0
8265,48959.0,4,1.0,2.0,46.0,2,22,1,0,0,0,1,0,1.0,17.0,1,0
8266,33086.0,5,2.0,3.0,80.0,3,6,1,0,0,0,1,0,1.0,15.0,1,0
8267,48959.0,4,1.0,2.0,48.0,2,19,1,0,0,0,1,0,1.0,16.0,1,0
8268,33086.0,4,2.0,2.0,68.0,2,26,1,0,0,0,1,0,2.5,14.0,0,1
8269,33086.0,6,3.0,3.0,114.0,2,20,1,0,0,0,1,0,2.5,15.0,0,1
8270,165084.0,5,1.0,3.0,135.0,2,16,1,0,0,0,1,0,1.0,17.0,0,1
8271,16742.0,2,1.0,1.0,44.0,2,1,1,0,0,0,1,0,1.0,16.0,1,0
8272,15856.0,2,1.0,1.0,18.0,1,14,1,0,0,0,1,0,1.0,19.0,1,0
8273,68915.0,2,1.0,1.0,35.0,1,31,1,0,0,0,1,0,1.0,18.0,1,0
8274,80939.0,8,3.0,4.0,115.0,1,5,1,0,0,0,1,0,2.0,12.0,0,1
8275,10257.0,3,1.0,2.0,27.0,2,15,1,0,0,0,1,0,1.0,17.0,0,1
8276,10257.0,4,1.0,2.0,44.0,2,32,1,0,0,0,1,0,1.0,16.0,0,1
8277,15856.0,4,1.0,3.0,40.0,2,3,1,0,0,0,1,0,1.0,20.0,1,0
8278,165084.0,7,3.0,4.0,150.0,1,9,1,0,0,0,1,0,2.0,16.0,0,1
8279,38531.0,6,2.0,5.0,44.0,1,37,1,0,0,0,1,0,1.0,17.0,0,1
8280,68915.0,5,2.0,2.0,75.0,2,11,1,0,0,0,1,0,1.0,16.0,0,1
8281,8220.0,2,1.0,1.0,32.0,2,1,1,0,0,0,1,0,1.0,14.0,1,0
8282,23411.0,4,1.0,1.0,53.0,1,8,1,0,0,0,1,0,1.0,17.0,0,1
8283,25392.0,3,2.0,2.0,50.0,3,0,1,0,0,0,1,0,1.0,15.0,1,0
8284,48959.0,2,1.0,2.0,30.0,5,3,1,0,0,0,1,0,1.5,10.0,0,1
8285,25345.0,4,1.0,2.0,57.0,3,29,1,0,0,0,1,0,1.0,17.0,0,1
8286,165084.0,4,2.0,2.0,63.0,2,15,1,0,0,0,1,0,2.0,15.0,0,1
8287,165084.0,3,1.0,2.0,54.0,2,8,1,0,0,0,1,0,1.0,15.0,0,1
8288,165084.0,2,1.0,1.0,79.0,1,23,1,0,0,0,1,0,1.0,15.0,0,1
8289,15856.0,2,1.0,1.0,55.0,1,0,1,0,0,0,1,0,1.0,17.0,0,1
8290,68915.0,2,1.0,1.0,91.0,1,0,1,0,0,0,1,0,1.5,19.0,0,1
8291,15856.0,8,4.0,4.0,100.0,2,1,1,0,0,0,1,0,1.0,17.0,1,0
