,id,host_is_superhost,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities
183,2202169,t,ΝΙΡΒΑΝΑ,4,1.0,2.0,50.0,1,133,1,0,0,0,1,0,1.0,18.0
184,2219385,f,ΣΤΑΔΙΟ,4,2.0,2.0,60.0,2,21,1,0,0,0,1,0,2.0,9.0
185,2263679,f,ΣΤΑΔΙΟ,6,3.0,3.0,150.0,5,1,1,0,0,0,1,0,2.0,10.0
186,2266094,f,ΓΚΥΖΗ,4,2.0,2.0,73.0,3,48,1,0,0,0,1,0,2.0,19.0
187,2305770,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,1.0,44.0,5,540,1,0,0,0,1,0,1.0,20.0
188,2322698,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,70.0,2,93,1,0,0,0,1,0,1.0,17.0
189,2362698,t,ΒΟΤΑΝΙΚΟΣ,6,3.0,6.0,109.0,2,142,1,0,0,0,1,0,2.0,20.0
190,2411465,f,ΚΟΛΩΝΑΚΙ,2,1.0,1.0,28.0,2,57,1,0,0,0,1,0,1.5,17.0
191,2463267,f,ΚΟΛΩΝΑΚΙ,4,2.0,2.0,90.0,28,52,1,0,0,0,1,0,1.5,18.0
192,2487816,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,45.0,1,344,0,0,1,0,0,1,1.0,18.0
193,2513822,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,64.0,1,384,1,0,0,0,1,0,1.0,19.0
194,2534822,t,ΛΥΚΑΒΗΤΤΟΣ,6,2.0,2.0,47.0,3,95,1,0,0,0,1,0,1.5,19.0
195,2551382,f,ΙΛΙΣΙΑ,8,3.0,8.0,150.0,2,133,1,0,0,0,1,0,3.5,17.0
196,2579525,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,5,2.0,3.0,33.0,1,519,1,0,0,0,1,0,1.5,18.0
197,2610077,t,ΚΟΛΩΝΑΚΙ,3,1.0,1.0,78.0,1,328,1,0,0,0,1,0,1.0,8.0
198,2612931,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,6,2.0,3.0,40.0,28,194,1,0,0,0,1,0,1.0,19.0
199,2618140,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,4.0,70.0,2,310,1,0,0,0,1,0,1.0,17.0
200,2630315,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,8,3.0,6.0,165.0,3,182,1,0,0,0,1,0,2.0,15.0
201,2653159,f,ΑΜΠΕΛΟΚΗΠΟΙ,3,1.0,1.0,40.0,4,33,1,0,0,0,1,0,1.0,20.0
202,2655090,t,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,1.0,46.0,1,30,1,0,0,0,1,0,1.0,17.0
203,2685585,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,61.0,3,63,1,0,0,0,1,0,1.0,18.0
204,2693342,t,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,34.0,3,117,1,0,0,0,1,0,1.0,11.0
205,2725897,t,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,19.0,2,293,0,0,1,0,1,0,1.0,19.0
206,2739623,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,1.0,2.0,61.0,2,367,1,0,0,0,1,0,1.0,19.0
207,2751269,t,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,20.0,2,273,0,0,1,0,1,0,1.0,18.0
208,2767564,f,ΑΜΠΕΛΟΚΗΠΟΙ,7,3.0,5.0,200.0,4,75,1,0,0,0,1,0,1.0,17.0
209,2816920,t,ΘΗΣΕΙΟ,4,1.0,2.0,34.0,3,103,1,0,0,0,1,0,1.0,19.0
210,2820880,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,3.0,66.0,3,102,1,0,0,0,1,0,2.0,20.0
211,2822037,f,ΑΜΠΕΛΟΚΗΠΟΙ,6,2.0,5.0,64.0,3,52,1,0,0,0,1,0,1.5,20.0
212,2841806,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,76.0,2,264,1,0,0,0,1,0,1.0,14.0
213,2843975,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,7,2.0,3.0,100.0,1,210,1,0,0,0,1,0,2.0,20.0
214,2844923,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,3.0,95.0,2,206,1,0,0,0,1,0,1.0,14.0
215,2863451,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,387.0,1,9,1,0,0,0,1,0,1.0,8.0
216,2870872,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,59.0,2,25,1,0,0,0,1,0,1.0,13.0
217,2883333,f,ΚΟΛΩΝΟΣ,7,2.0,0.0,27.0,1,404,1,0,0,0,1,0,1.0,19.0
218,2912133,t,ΓΟΥΒΑ,4,1.0,2.0,78.0,3,185,1,0,0,0,1,0,1.0,20.0
219,2920545,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,70.0,2,166,1,0,0,0,1,0,1.0,18.0
220,2953049,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,78.0,2,119,1,0,0,0,1,0,1.0,17.0
221,2973483,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,35.0,1,190,0,0,1,0,0,1,1.0,12.0
222,2987837,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,30.0,2,113,1,0,0,0,1,0,1.0,14.0
223,3035100,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,2.0,2.0,27.0,2,21,1,0,0,0,1,0,1.5,14.0
224,3107136,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,1.0,3.0,120.0,2,1,1,0,0,0,1,0,1.0,19.0
225,3117246,t,ΑΚΡΟΠΟΛΗ,3,1.0,1.0,35.0,2,295,1,0,0,0,1,0,1.0,18.0
226,3148907,f,ΖΑΠΠΕΙΟ,2,1.0,1.0,60.0,45,0,1,0,0,0,1,0,1.0,7.0
227,3150921,f,ΘΗΣΕΙΟ,4,1.0,2.0,1000.0,1,107,1,0,0,0,1,0,1.0,15.0
228,3160736,f,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,4,2.0,4.0,48.0,1,0,1,0,0,0,1,0,1.0,7.0
229,3179431,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,140.0,2,3,1,0,0,0,1,0,2.0,20.0
230,3179713,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,1.0,3.0,126.0,2,10,1,0,0,0,1,0,1.0,20.0
231,3180437,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,100.0,2,4,1,0,0,0,1,0,1.0,20.0
232,3180549,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,89.0,2,8,1,0,0,0,1,0,1.0,20.0
233,3180588,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,85.0,2,13,1,0,0,0,1,0,1.0,20.0
234,3191191,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,50.0,2,187,1,0,0,0,1,0,1.0,20.0
235,3290710,t,ΑΜΠΕΛΟΚΗΠΟΙ,3,1.0,1.0,25.0,1,324,1,0,0,0,1,0,1.0,15.0
236,3304503,f,ΠΑΤΗΣΙΑ,4,1.0,2.0,54.0,1,102,1,0,0,0,1,0,1.0,15.0
237,3314818,f,ΣΕΠΟΛΙΑ,4,1.0,2.0,1050.0,12,0,0,0,1,0,1,0,1.5,0.0
238,3335841,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,8,4.0,10.0,100.0,2,105,1,0,0,0,1,0,1.5,16.0
239,3362911,t,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,4,2.0,3.0,20.0,4,107,1,0,0,0,1,0,1.0,19.0
240,3381733,t,ΚΕΡΑΜΕΙΚΟΣ,12,3.0,4.0,178.0,2,17,1,0,0,0,1,0,3.5,18.0
241,3402831,t,ΙΛΙΣΙΑ,4,2.0,3.0,81.0,1,191,1,0,0,0,1,0,1.0,18.0
242,3428808,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,59.0,2,335,1,0,0,0,1,0,1.0,20.0
243,3431705,t,ΘΗΣΕΙΟ,8,3.0,4.0,75.0,1,663,1,0,0,0,1,0,3.0,13.0
244,3433913,f,ΚΟΛΩΝΑΚΙ,5,2.0,3.0,96.0,2,79,1,0,0,0,1,0,1.0,19.0
245,3435208,t,ΚΕΡΑΜΕΙΚΟΣ,3,1.0,1.0,48.0,2,93,1,0,0,0,1,0,1.0,20.0
246,3455329,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,6,2.0,6.0,53.0,2,16,1,0,0,0,1,0,1.0,15.0
247,3461034,f,ΑΜΠΕΛΟΚΗΠΟΙ,5,2.0,2.0,51.0,300,6,1,0,0,0,1,0,1.5,20.0
248,3489508,t,ΚΕΡΑΜΕΙΚΟΣ,4,1.0,3.0,40.0,1,133,1,0,0,0,1,0,1.5,20.0
249,3500141,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,8,2.0,4.0,50.0,2,202,1,0,0,0,1,0,1.0,18.0
250,3507695,f,ΙΛΙΣΙΑ,6,2.0,6.0,115.0,1,1,1,0,0,0,1,0,2.0,14.0
251,3517805,f,ΠΕΤΡΑΛΩΝΑ,6,2.0,3.0,80.0,3,37,1,0,0,0,1,0,1.0,16.0
252,3567765,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,4.0,74.0,1,163,1,0,0,0,1,0,1.0,19.0
253,3608304,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,52.0,4,80,1,0,0,0,1,0,1.0,14.0
254,3631750,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,3.0,80.0,2,236,1,0,0,0,1,0,1.0,18.0
255,3634873,t,ΓΚΑΖΙ,2,1.0,1.0,78.0,1,58,1,0,0,0,1,0,2.5,19.0
256,3659371,f,ΘΗΣΕΙΟ,4,1.0,3.0,70.0,2,4,1,0,0,0,1,0,2.0,13.0
257,3704577,t,ΑΚΡΟΠΟΛΗ,4,2.0,0.0,155.0,2,137,1,0,0,0,1,0,1.5,16.0
258,3770848,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,3.0,120.0,2,130,1,0,0,0,1,0,3.0,18.0
259,3777874,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,18.0,1,160,0,0,1,0,1,0,1.0,6.0
260,3786394,f,ΙΛΙΣΙΑ,4,2.0,3.0,44.0,5,4,1,0,0,0,1,0,1.0,17.0
261,3831850,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,3.0,74.0,1,227,1,0,0,0,1,0,1.0,8.0
262,3832141,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,2.0,70.0,365,12,1,0,0,0,1,0,1.0,19.0
263,3913946,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,3.0,104.0,2,153,1,0,0,0,1,0,1.0,19.0
264,3940117,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,2.0,3.0,39.0,3,23,1,0,0,0,1,0,1.0,19.0
265,3949479,f,ΠΑΓΚΡΑΤΙ,2,1.0,2.0,26.0,1,208,0,0,1,0,0,1,1.0,18.0
266,3976641,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,2.0,306.0,1,9,1,0,0,0,1,0,2.0,13.0
267,4006764,f,ΝΙΡΒΑΝΑ,4,2.0,3.0,250.0,2,0,1,0,0,0,1,0,1.0,5.0
268,4021939,f,ΠΑΓΚΡΑΤΙ,4,1.0,2.0,42.0,2,212,1,0,0,0,1,0,1.0,18.0
269,4024450,f,ΘΗΣΕΙΟ,2,1.0,1.0,264.0,25,155,1,0,0,0,1,0,1.0,19.0
270,4072032,f,ΓΚΑΖΙ,2,1.0,1.0,60.0,7,36,1,0,0,0,1,0,1.0,15.0
271,4074054,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,2.0,80.0,2,0,1,0,0,0,1,0,1.5,8.0
272,4082831,f,ΑΝΩ ΠΑΤΗΣΙΑ,2,1.0,1.0,50.0,1,0,1,0,0,0,1,0,1.0,9.0
273,4087770,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,68.0,3,21,1,0,0,0,1,0,1.0,20.0
274,4094400,t,ΑΚΡΟΠΟΛΗ,5,1.0,2.0,48.0,2,149,1,0,0,0,1,0,1.0,19.0
275,4095539,f,ΚΟΛΩΝΑΚΙ,2,1.0,1.0,40.0,1,50,1,0,0,0,1,0,1.0,14.0
276,4102498,f,ΑΝΩ ΚΥΨΕΛΗ,2,1.0,1.0,23.0,2,43,1,0,0,0,1,0,1.0,19.0
277,4119683,t,ΘΗΣΕΙΟ,4,1.0,5.0,60.0,2,130,1,0,0,0,1,0,1.0,19.0
278,4131245,f,ΚΥΨΕΛΗ,5,2.0,5.0,55.0,3,95,1,0,0,0,1,0,1.0,19.0
279,4137201,f,ΠΑΓΚΡΑΤΙ,4,2.0,3.0,49.0,4,7,1,0,0,0,1,0,1.0,14.0
280,4146889,f,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,50.0,1,19,0,0,1,0,1,0,1.0,9.0
281,4160750,f,ΙΛΙΣΙΑ,3,1.0,0.0,33.0,3,95,1,0,0,0,1,0,1.0,11.0
282,4175883,t,ΚΟΛΩΝΟΣ,3,1.0,2.0,36.0,3,27,1,0,0,0,1,0,1.0,16.0
283,4176439,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,25.0,5,0,1,0,0,0,1,0,1.0,8.0
284,4178088,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,2.0,26.0,1,151,0,0,1,0,0,1,1.0,18.0
285,4189994,f,ΚΟΛΩΝΑΚΙ,2,2.0,1.0,69.0,4,65,1,0,0,0,1,0,0.0,17.0
286,4202434,f,ΝΙΡΒΑΝΑ,2,1.0,1.0,23.0,1,15,1,0,0,0,1,0,1.0,17.0
287,4209759,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,4.0,200.0,2,219,1,0,0,0,1,0,1.0,19.0
288,4225499,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,100.0,5,0,1,0,0,0,1,0,1.0,9.0
289,4245658,t,ΚΥΨΕΛΗ,2,1.0,1.0,89.0,2,70,1,0,0,0,1,0,1.0,20.0
290,4246787,f,ΑΚΡΟΠΟΛΗ,4,1.0,1.0,1000.0,1,235,1,0,0,0,1,0,1.5,19.0
291,4253959,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,1.0,2.0,37.0,2,3,1,0,0,0,1,0,1.0,8.0
292,4386006,f,ΠΑΤΗΣΙΑ,8,2.0,8.0,27.0,2,36,1,0,0,0,1,0,1.0,18.0
293,4390763,f,ΑΚΡΟΠΟΛΗ,2,1.0,1.0,46.0,1,67,0,0,1,0,1,0,1.0,19.0
294,4399187,t,ΛΥΚΑΒΗΤΤΟΣ,4,1.0,1.0,63.0,1,68,1,0,0,0,1,0,1.0,19.0
295,4402592,t,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,6.0,49.0,2,87,1,0,0,0,1,0,1.0,18.0
296,4414146,t,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,2.0,100.0,7,248,1,0,0,0,1,0,2.0,19.0
297,4414411,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,0.0,24.0,3,148,1,0,0,0,1,0,1.0,17.0
298,4440310,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,50.0,1,135,1,0,0,0,1,0,1.5,20.0
299,4442918,f,ΝΕΑ ΚΥΨΕΛΗ,3,1.0,0.0,50.0,1,11,1,0,0,0,1,0,1.0,17.0
300,4443443,f,ΚΕΡΑΜΕΙΚΟΣ,5,1.0,2.0,81.0,1,15,1,0,0,0,1,0,1.0,19.0
301,4453537,t,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,4,1.0,2.0,31.0,4,96,1,0,0,0,1,0,1.5,18.0
302,4463531,t,ΚΟΛΩΝΟΣ,4,1.0,2.0,50.0,2,203,1,0,0,0,1,0,1.0,15.0
303,4505420,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,1.0,50.0,4,88,1,0,0,0,1,0,1.0,13.0
304,4521465,f,ΠΕΤΡΑΛΩΝΑ,4,2.0,2.0,150.0,3,75,1,0,0,0,1,0,2.5,18.0
305,4594270,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,6,3.0,4.0,50.0,4,2,1,0,0,0,1,0,1.0,9.0
306,4603600,t,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,28.0,2,128,1,0,0,0,1,0,1.0,19.0
307,4618164,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,2.0,100.0,2,0,1,0,0,0,1,0,2.0,8.0
308,4619721,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3,1.0,2.0,22.0,3,185,1,0,0,0,1,0,1.0,14.0
309,4627302,t,ΣΤΑΔΙΟ,4,2.0,3.0,32.0,6,18,1,0,0,0,1,0,1.5,20.0
310,4635944,f,ΚΟΛΩΝΟΣ,7,3.0,3.0,40.0,1,160,1,0,0,0,1,0,3.0,19.0
311,4640224,f,ΝΙΡΒΑΝΑ,4,1.0,2.0,180.0,2,27,1,0,0,0,1,0,1.0,17.0
312,4649629,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,5,2.0,3.0,60.0,1,35,1,0,0,0,1,0,1.0,11.0
313,4649848,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,2.0,2.0,35.0,1,151,1,0,0,0,1,0,1.0,14.0
314,4670971,f,ΚΥΨΕΛΗ,2,2.0,2.0,49.0,7,10,1,0,0,0,1,0,1.0,12.0
315,4728119,t,ΘΗΣΕΙΟ,4,1.0,1.0,66.0,2,149,1,0,0,0,1,0,1.0,19.0
316,4748673,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,2.0,46.0,2,38,1,0,0,0,1,0,1.0,18.0
317,4766077,f,ΚΟΛΩΝΑΚΙ,2,1.0,1.0,41.0,3,238,1,0,0,0,1,0,1.0,15.0
318,4812115,f,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,48.0,3,75,1,0,0,0,1,0,1.0,20.0
319,4857920,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,35.0,2,5,0,0,1,0,0,1,1.0,18.0
320,4888961,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,2.0,4.0,79.0,1,0,1,0,0,0,1,0,1.0,4.0
321,4894536,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1,1.0,1.0,60.0,1,1,0,0,1,0,1,0,1.0,5.0
322,4894903,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,120.0,1,1,0,0,1,0,1,0,1.0,7.0
323,4895267,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,2.0,90.0,1,0,0,0,1,0,1,0,1.0,4.0
324,4895324,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,170.0,1,1,0,0,1,0,1,0,1.0,4.0
325,4895376,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,3.0,160.0,1,1,0,0,1,0,1,0,1.0,7.0
326,4895499,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,3.0,180.0,1,2,0,0,1,0,1,0,2.0,7.0
327,4902895,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,19.0,1,139,0,0,1,0,0,1,1.0,20.0
328,4939649,t,ΝΕΟΣ ΚΟΣΜΟΣ,3,2.0,2.0,90.0,2,257,1,0,0,0,1,0,1.0,20.0
329,5025556,t,ΖΑΠΠΕΙΟ,4,1.0,1.0,263.0,1,574,1,0,0,0,1,0,1.0,20.0
330,5029402,t,ΠΕΤΡΑΛΩΝΑ,2,1.0,1.0,34.0,1,75,1,0,0,0,1,0,1.0,20.0
331,5071690,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,136.0,2,83,1,0,0,0,1,0,1.0,19.0
332,5072525,f,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2,1.0,1.0,63.0,1,8,0,0,1,0,1,0,1.0,14.0
333,5109813,f,ΚΟΛΩΝΑΚΙ,4,1.0,3.0,100.0,1,0,0,0,1,0,1,0,1.0,0.0
334,5130753,f,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,2,1.0,2.0,27.0,2,142,1,0,0,0,1,0,1.0,19.0
335,5147109,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,2.0,3.0,40.0,1,6,1,0,0,0,1,0,1.5,18.0
336,5181111,t,ΑΚΡΟΠΟΛΗ,4,1.0,2.0,85.0,3,203,1,0,0,0,1,0,1.5,20.0
337,5188935,t,ΑΚΡΟΠΟΛΗ,3,1.0,1.0,80.0,3,203,1,0,0,0,1,0,1.0,19.0
338,5196621,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,1.0,29.0,2,153,1,0,0,0,1,0,1.0,20.0
339,5266430,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,7,2.0,2.0,73.0,4,384,1,0,0,0,1,0,1.0,19.0
340,5299516,f,ΣΤΑΔΙΟ,6,3.0,5.0,250.0,3,35,1,0,0,0,1,0,2.5,18.0
341,5392478,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,0.0,29.0,2,42,1,0,0,0,1,0,1.0,19.0
342,5426236,t,ΓΟΥΔΙ,2,1.0,1.0,34.0,2,154,1,0,0,0,1,0,1.5,16.0
343,5428088,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,26.0,1,263,0,0,1,0,0,1,1.0,19.0
344,5464071,f,ΑΜΠΕΛΟΚΗΠΟΙ,3,3.0,2.0,40.0,3,3,1,0,0,0,1,0,1.0,20.0
345,5494322,f,ΠΟΛΥΓΩΝΟ,2,1.0,1.0,17.0,3,5,0,0,1,0,1,0,1.0,7.0
346,5507933,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,2.0,39.0,1,112,1,0,0,0,1,0,1.0,19.0
347,5508232,t,ΒΟΤΑΝΙΚΟΣ,3,1.0,2.0,75.0,2,22,1,0,0,0,1,0,1.0,18.0
348,5530230,f,ΠΟΛΥΓΩΝΟ,1,1.0,1.0,18.0,3,9,0,0,1,0,1,0,0.5,11.0
349,5532480,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,2.0,65.0,1,339,1,0,0,0,1,0,1.0,20.0
350,5555308,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,2.0,3.0,48.0,2,11,1,0,0,0,1,0,1.0,13.0
351,5571167,t,ΓΚΥΖΗ,3,2.0,2.0,34.0,2,131,1,0,0,0,1,0,1.0,19.0
352,5577982,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,93.0,1,463,1,0,0,0,1,0,1.0,8.0
353,5604804,t,ΠΡΟΜΠΟΝΑ,5,3.0,3.0,100.0,5,33,1,0,0,0,1,0,2.0,18.0
354,5622755,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,58.0,3,127,1,0,0,0,1,0,1.0,18.0
355,5652131,f,ΘΗΣΕΙΟ,6,2.0,3.0,258.0,3,0,1,0,0,0,1,0,2.0,13.0
356,5676228,t,ΠΑΓΚΡΑΤΙ,7,2.0,4.0,55.0,1,97,1,0,0,0,1,0,2.5,20.0
357,5683244,t,ΙΛΙΣΙΑ,4,2.0,3.0,81.0,1,117,1,0,0,0,1,0,1.0,19.0
358,5707869,t,ΘΗΣΕΙΟ,6,1.0,1.0,39.0,2,115,1,0,0,0,1,0,2.0,17.0
359,5731498,f,ΑΚΡΟΠΟΛΗ,6,2.0,3.0,72.0,2,67,1,0,0,0,1,0,1.0,18.0
360,5732674,t,ΘΗΣΕΙΟ,4,2.0,3.0,54.0,1,476,1,0,0,0,1,0,1.5,19.0
361,5744553,f,ΚΕΡΑΜΕΙΚΟΣ,6,2.0,2.0,29.0,2,196,1,0,0,0,1,0,1.0,19.0
362,5745302,f,ΚΕΡΑΜΕΙΚΟΣ,4,1.0,1.0,31.0,2,188,1,0,0,0,1,0,1.0,19.0
363,5759045,t,ΣΤΑΔΙΟ,2,1.0,1.0,55.0,2,94,1,0,0,0,1,0,1.0,19.0
364,5765659,t,ΚΥΨΕΛΗ,3,1.0,2.0,28.0,2,243,1,0,0,0,1,0,1.5,19.0
365,5783504,t,ΑΚΡΟΠΟΛΗ,6,2.0,3.0,215.0,2,51,1,0,0,0,1,0,2.0,16.0
366,5784623,f,ΠΑΓΚΡΑΤΙ,4,1.0,1.0,42.0,2,65,1,0,0,0,1,0,1.0,20.0
